LC;family;predator;detail;resource_abundance;E/N ;obs_broad;taxon;resource;FO;PO;Pbiomass;obsPO;obs_FO.PO;siteID;country;site;obs_site;lat;long;n_sample;method;year_start_sampling;year_end_sampling;sampling_period_months;season;ref;other references;
LC;Felidae;Leopardus pardalis;;;;;order;Didelphimorphia;0.122;0.087;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Leopardus pardalis;;;;;sp;Didelphis marsupialis;0.061;0.043;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Leopardus pardalis;;;;;sp;Philander opossum;0.041;0.029;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Leopardus pardalis;;;;;sp;Caluromys derbianus;0.02;0.014;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Leopardus pardalis;;;;;class;Reptilia;0.143;0.101;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Leopardus pardalis;;;;;order;Snakes;0.02;0.014;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Leopardus pardalis;;;;;sp;Iguana iguana;0.122;0.087;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Leopardus pardalis;;;;;class;Aves;0.02;0.014;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Leopardus pardalis;;;;PG;broad;Plants;0.02;0.014;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Leopardus pardalis;;;;;family;Cyperaceae;0.02;0.014;NA;Item;;PA2_SNP;Panama;Soberanía National Park, Panama;;9.08;-79.67;49;scat ;1999;1999;;;Moreno et al, 2006;;
LC;Felidae;Puma concolor;;;;PG;broad;Vertebrates;1;NA;0;NA;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;405;scat ;1982;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lepus europaeus;0.709;NA;0.395;NA;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;405;scat ;1982;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lama guanicoe;0.328;NA;0.468;NA;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;405;scat ;1982;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Ovis aries;0.062;NA;0.058;NA;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;405;scat ;1982;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Carnivora;0.035;NA;0.02;NA;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;405;scat ;1982;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Aves;0.1;NA;0.058;NA;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;405;scat ;1982;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Rodentia;0.032;NA;0.0003;NA;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;405;scat ;1982;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;broad;Vertebrates;NA;1.08;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammalia;NA;0.779;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Artiodactyla;NA;0.155;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Ovis aries;NA;0.064;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lama guanicoe;NA;0.091;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Carnivora;NA;0.015;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;genus;Lycalopex sp;NA;0.008;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Carnivora n.i.;NA;0.007;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Lagomorpha;NA;0.548;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lepus europaeus;NA;0.548;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Rodentia;NA;0.025;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammals n.i.;NA;0.036;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Aves;NA;0.221;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Chloephaga picta;NA;0.111;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Rhea pennata;NA;0.04;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Unidentified bird;NA;0.07;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;63;scat ;1982;1983;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;broad;Vertebrates;NA;1.32;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammalia;NA;0.976;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Artiodactyla;NA;0.288;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Ovis aries;NA;0.068;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lama guanicoe;NA;0.22;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Carnivora;NA;0.021;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lycalopex sp;NA;0.007;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Carnivora n.i.;NA;0.014;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Lagomorpha;NA;0.485;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lepus europaeus;NA;0.485;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Rodentia;NA;0.007;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammals n.i.;NA;0.175;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Aves;NA;0.022;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Chloephaga picta;NA;0.015;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Unidentified bird;NA;0.007;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;94;scat ;1984;1985;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;broad;Vertebrates;NA;0.99;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammalia;NA;0.949;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Artiodactyla;NA;0.304;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Ovis aries;NA;0.051;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lama guanicoe;NA;0.253;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Carnivora;NA;0.05;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lycalopex sp;NA;0.01;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Conepatus humboldti;NA;0.02;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Carnivora n.i.;NA;0.02;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Lagomorpha;NA;0.535;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lepus europaeus;NA;0.535;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Rodentia;NA;0.02;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Rodentia n.i.;NA;0.01;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Oligoryzomys longicaudatus;NA;0.01;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammals n.i.;NA;0.04;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Aves;NA;0.05;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Chloephaga picta;NA;0.02;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Rhea pennata;NA;0.02;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Unidentified bird;NA;0.01;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;72;scat ;1985;1986;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;broad;Vertebrates;NA;0.96;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammalia;NA;0.948;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Artiodactyla;NA;0.314;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Ovis aries;NA;0.053;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lama guanicoe;NA;0.261;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Carnivora;NA;0.03;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lycalopex sp;NA;0.01;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Conepatus humboldti;NA;0.01;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Carnivora n.i.;NA;0.01;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Lagomorpha;NA;0.5;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lepus europaeus;NA;0.5;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Rodentia;NA;0.031;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Loxodontomys micropus;NA;0.01;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Rodentia n.i.;NA;0.021;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammals n.i.;NA;0.073;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Aves;NA;0.052;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Chloephaga picta;NA;0.052;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;65;scat ;1986;1897;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;broad;Vertebrates;NA;1.26;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammalia;NA;0.953;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Artiodactyla;NA;0.318;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Ovis aries;NA;0.024;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lama guanicoe;NA;0.294;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Carnivora;NA;0.016;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lycalopex sp;NA;0.008;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Carnivora n.i.;NA;0.008;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Lagomorpha;NA;0.571;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Lepus europaeus;NA;0.571;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;order;Rodentia;NA;0.04;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Oligoryzomys longicaudatus;NA;0.008;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Reithrodon physodes;NA;0.008;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Phyllotis darwini;NA;0.008;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Rodentia n.i.;NA;0.016;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Mammals n.i.;NA;0.008;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;class;Aves;NA;0.048;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;sp;Chloephaga picta;NA;0.04;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;;other;Unidentified bird;NA;0.008;NA;Item;;CL6_TPN;Chile;Torres del Paine National Park, Chile;;-51.5;-72.92;97;scat ;1987;1988;;;Iriarte et al, 1991;;
LC;Felidae;Puma concolor;;;;PG;broad;Vertebrates;1;1.00;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;class;Mammalia;1;0.9;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;order;Cingulata;0.118;0.067;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;genus;Dasypus sp;0.118;0.067;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;order;Primates;0.471;0.267;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Alouatta guariba;0.118;0.067;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Brachyteles hypoxathus;0.294;0.167;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Sapajus nigritus;0.059;0.033;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;order;Lagomorpha;0.118;0.067;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Sylvilagus brasiliensis;0.118;0.067;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;order;Carnivora;0.353;0.233;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Nasua nasua;0.235;0.133;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Galictis cuja;0.059;0.033;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Eira barbara;0.059;0.033;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Procyon cancrivorus;0.059;0.033;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;order;Artiodactyla;0.059;0.033;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;order;Rodentia;0.353;0.233;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Cuniculus paca;0.176;0.1;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;sp;Dasyprocta leporina;0.118;0.067;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;family;Echimyidae;0.118;0.067;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
LC;Felidae;Puma concolor;;;;;class;Reptilia;0.118;0.067;NA;Item;;BR1_FMA;Brazil;Feliciano Miguel Abdala Reserve, MG, Brazil;;-19.83;-41.83;17;scat ;2007;2008;;;Santos et al, 2014;;
